ProbeName	ZT23a	ZT01a	ZT03a	ZT05a	ZT07a	ZT09a	ZT11a	ZT13a	ZT15a	ZT17a	ZT19a	ZT21a	ZT23b	ZT01b
GS1_SS_00380_19508	0.283	-0.0285	0.0943	0.163	-0.348	-0.266	-0.228	-0.05475	0.054	-0.06615	0.0205	0.1752	0.07215	0.402
GS1_SS_00385_10561	-0.339	-0.8985	-0.9445	-1.213	1.575	1.164	0.435	0.8065	-0.9705	-0.775	-0.9735	-1.1595	-0.8395	-1.062
GS1_SS_00388_06534	0.0141	0.06645	0.0063	0.0261	0.07745	0.0512	0.1795	0.2215	0.11985	0.04	0.0313	-0.0628	-0.0506	-0.1261
GS1_SS_00390_08942	0.00624	0.884	0.1155	0.3661	-0.0065	-0.748	-0.1735	-0.4935	0.005	-0.2368	0.287	0.229	0.2145	0.2965
GS1_SS_00391_11850	0.0798	0.2975	0.014	-0.1883	-0.1935	0.02865	0.227	-0.0605	0.1674	0.022	-0.1046	0.10185	0.18	0.0345
GS1_SS_00393_13684	0.0154	0.0902	0.1025	0.4885	0.03465	-0.297	-0.229	-0.0496	-0.0007	0.01545	0.089	-0.03385	0.003	0.143085
GS1_SS_00395_15840	0.341	0.306	-0.024	0.315	0.0105	0.05295	0.0917	-0.135	0.20345	-0.12115	0.157	0.0383	0.09975	-0.1413
GS1_SS_00398_05852	0.0243	0.4845	-0.1555	0.1768	0.0763	0.02	0.0447	-0.08085	-0.09875	-0.1685	0.246	0.1319	0.07775	0.3415
GS1_SS_00402_07756	-0.791	-2.13	-1.05125	0.8024	-1.95415	-1.649	1.505	0.1165	0.642	-2.121	-2.87	-1.04	-1.6735	-0.161
GS1_SS_00404_05432	0.237	0.455	0.689	0.36405	0.6345	0.335	-0.5945	-0.453	-0.452	-0.237	0.0675	-0.2895	0.016	-0.02765
GS1_SS_00406_20661	0.0473	0.09875	0.208	-0.1593	-0.023	0.0329	-0.3055	-0.05578	-0.102085	0.2005	0.1421	-0.0595	0.076505	0.0079
GS1_SS_00410_14265	-0.199	-0.40655	0.1379	0.31575	-0.2445	-0.1688	-0.13195	-0.16155	0.068	0.2441	0.303	0.1955	0.0407	-0.1435
GS1_SS_00412_08974	0.104	0.1515	0.111465	0.415	-0.15595	-0.4815	-0.3285	-0.1402	0.0811	-0.09325	0.2615	0.093	0.112	0.3121
GS1_SS_00415_08826	-0.225	0.1885	-0.1728	-0.1975	0.595	0.379	0.317	0.25085	0.10485	-0.05275	-0.08695	-0.2135	-0.1628	-0.132
GS1_SS_00416_08793	-0.218	-0.188	0.03125	-0.12215	-0.206	0.1618	0.4035	0.2445	0.4725	0.1462	0.2124	0.1521	0.00835	-0.150765
GS1_SS_00417_11130	0.152	0.2955	0.477	0.064475	-0.1328	0.00585	-0.1751	-0.14125	-0.256	0.068575	0.14155	0.16305	0.229	0.002
GS1_SS_00419_19403	0.0933	-0.0873	-0.03	0.404	0.4055	0.2595	-0.15	-0.003	0.24725	0.52	0.06025	0.433	-0.03695	-0.205
GS1_SS_00422_08784	-0.0436	0.11	0.0352	0.287	0.09915	0.00715	0.1265	0.0783	0.16355	-0.1474	-0.07275	0.13145	-0.0611	0.13245
GS1_SS_00428_03383	-0.107	0.2413	-0.0064	0.13651	-0.0725	-0.2039	-0.0175	-0.17015	0.023	-0.1148	-0.031	-0.069	-0.03535	0.1346
GS1_SS_00431_19531	-0.749	-0.1955	-0.015	0.08305	1.008	0.814	0.037	-0.33535	-0.6225	-0.0805	-0.12865	-0.4455	-0.3385	-0.2854
GS1_SS_00432_02603	-0.834	-0.3015	-0.44019	0.1715	0.0927	1.053	0.674	0.5445	1.084	0.8125	-0.15555	0.266	-0.0985	-0.5215
GS1_SS_00434_10572	0.0719	-0.28865	-0.3835	0.2795	0.238	0.9305	-0.049	0.3551	0.274	0.42	-0.24775	-0.244	-0.31275	-1.101
GS1_SS_00435_10744	-0.0845	-3.51	-1.552	-1.2785	1.75	1.625	1.33	1.098	-1.805	-1.84	-1.875	-2.315	-1.94	-1.69
GS1_SS_00436_09316	-0.061	0.006346	-0.0525	0.10825	-0.138	-0.05205	-0.05125	-0.0588	0.1435	0.1415	0.1425	0.125895	0.171	0.097
GS1_SS_00438_04895	0.0994	0.389	0.3405	0.083365	-0.1747	-0.283	-0.4515	-0.25125	-0.11625	0.057225	0.244	0.185	0.1895	0.11615
GS1_SS_00440_09405	0.176	0.2237	0.0725	-0.1715	0.248	-0.074	-0.226	-0.07995	-0.255	0.095	-0.11545	-0.12505	-0.124	-0.0285
GS1_SS_00442_15120	-0.0451	0.0248	0.1975	0.08545	-0.12285	-0.2635	-0.1675	-0.0255	-0.1505	0.0541	0.0577	0.0817	0.0659	-0.03205
GS1_SS_00446_02475	0.189	0.6445	0.1585	-0.16555	-0.619	-0.4715	-0.2895	-0.335	-0.249	0.0315	0.02769	0.114	0.22585	-0.1145
GS1_SS_00447_18841	0.0099	-1.785	-0.2795	0.412	-2.038	-2.14	0.304	0.178	0.52	-0.3515	-1.6175	0.05	-1.27	0.5622
GS1_SS_00449_11300	-0.0554	-0.041	0.10455	-0.113	-0.3835	-0.3425	-0.0333	0.1528	0.3605	0.2095	0.246	0.2564	0.0559	0.059305
GS1_SS_00452_14270	0.355	0.07835	-0.1	-0.4665	0.0105	-0.146	-0.31615	0.16225	-0.34035	0.135	-0.026	-0.184	0.072	0.3921
GS1_SS_00453_00482	-0.343	-0.1762	-0.5695	-1.1575	-0.248	0.18915	0.1289	0.26005	-0.02265	0.597	0.21455	-0.0595	0.1144	-0.77085
GS1_SS_00457_10241	0.048	0.09785	0.201	0.2355	0.0978	0.0552	0.080915	0.09255	0.2359	0.08425	0.15455	0.2337	0.18	-0.0315
GS1_SS_00459_08070	-0.154	0.0335	0.312	0.152285	0.5855	0.453	0.14705	0.345	0.449	0.205	0.1505	0.2763	-0.0515	-0.1105
GS1_SS_00460_09519	-0.0881	0.20435	-0.2355	-0.2685	-0.0799	0.06355	-0.265	0.08906	0.24995	0.202	0.2534	0.06	0.147	-0.1786
GS1_SS_00461_10271	0.226	0.3015	0.4425	-0.3815	-0.6245	-0.603	-0.7315	-0.2189	-0.432	0.42505	0.284	0.033	0.2095	-0.12905
GS1_SS_00462_14207	0.009	-0.0862	-0.148	-0.015235	0.471	0.33	-0.112385	0.053	-0.08805	0.0115	-0.00615	-0.3121	-0.1404	-0.0625
GS1_SS_00464_05744	0.409	0.236	0.4355	0.2755	0.635	0.09408	-0.3535	-0.467	-0.6245	-0.160715	-0.1664	-0.272125	-0.1209	0.186
GS1_SS_00465_21240	0.36	0.47815	0.7905	0.1375	0.209	0.256	-0.7555	-0.2346	-0.20045	0.0394	0.301	-0.1335	0.1961	-0.062
GS1_SS_00467_09437	-0.926	-0.5835	-0.908	-1.4	0.4165	1.365	0.50865	0.22915	-0.026	0.021	0.059	-0.14345	-0.399	-0.9325
GS1_SS_00470_20874	-0.0602	0.1535	-0.6465	-0.017	0.05795	0.3825	0.1739	0.3065	-0.03365	0.0435	0.0725	-0.0325	-0.1525	-0.0345
GS1_SS_00473_14715	0.343	0.07385	0.06415	0.2595	0.317905	0.3345	0.13845	0.16093	0.0248	-0.1215	-0.1109	-0.12625	0.0305	0.305
GS1_SS_00476_17167	-0.0735	-0.23445	-0.30255	0.00825	-0.062	0.25	0.3815	0.2283	0.37	0.093	0.0755	-0.0461	-0.14415	-0.1475
GS1_SS_00477_08044	-0.146	-0.30555	0.1303	-0.1245	-0.43	-0.5025	0.6165	-0.10535	-0.28015	0.0375	-0.1095	-0.4945	0.114	0.1051
GS1_SS_00479_12977	0.00691	0.232	-0.297	-0.1745	0.5375	0.3735	-0.04355	-0.05885	-0.5225	-0.425	-0.3855	-0.307	-0.1935	0.24525
GS1_SS_00482_12504	-0.0706	-0.0827	-0.1494	0.06807	-0.2907	-0.2786	0.309	-0.008	0.3095	-0.0415	0.01005	0.162	-0.0505	0.0085
GS1_SS_00483_07277	-0.59	-0.934	-0.732	-0.10625	0.11085	0.3897	0.841	0.732	0.922	0.009	0.0485	-0.0215	-0.6159	-0.5915
GS1_SS_00485_11073	-0.362	-0.06685	-0.05915	0.0433	0.2525	0.2225	-0.211	-0.12575	-0.05955	0.195	0.0255	0.01355	-0.00615	-0.1536
GS1_SS_00486_16491	0.231	-0.2797	0.3525	0.0011	-0.4725	-0.1916	-0.1468	-0.165	0.218	0.1386	0.245	0.408	0.2454	0.01725
GS1_SS_00487_11880	0.0126	-0.259	-0.0678	0.16285	-0.0583	-0.01698	0.1535	0.0998	0.3825	-0.01575	0.021	0.1006	0.035	0.15495
GS1_SS_00491_03917	-0.0964	0.0945	-0.2385	-0.136	-0.4385	-0.0573	0.2415	-0.1745	0.5015	0.14195	0.1902	0.34805	0.157235	0.018
GS1_SS_00493_13995	-0.859	-1.0965	-1.0705	-0.248	1.4	1.22	0.833	0.2865	-0.2861	-0.8495	-1.032	-1.1275	-0.944	-0.0165
GS1_SS_00496_16485	0.201	0.524	0.15195	-0.405	-0.5245	-0.5405	-0.7045	-0.2775	-0.268	0.556	0.3545	0.3855	0.4555	-0.048
GS1_SS_00499_01819	-0.297	-0.2348	0.0235	-0.14615	0.373	0.6385	-0.1985	-0.09981	-0.235	0.117	0.08605	-0.213	-0.06855	-0.25765
GS1_SS_00500_16468	0.262	0.09365	0.0377	-0.207	-0.16435	0.13955	-0.10735	0.143	0.04075	0.13035	0.168	0.096	0.0249	-0.17205
GS1_SS_00506_00512	0.426	-0.0026	0.01644	-0.4185	-0.1804695	-0.06709	-0.189	0.2515	0.01915	0.20205	0.17735	0.1025	0.03175	0
GS1_SS_00508_12015	-1.5	-3.44	-2.45	-1.408	2.08	1.56	1.305	1.179	-2.2	-3.08	-3.335	-3.22	-3.08	-2.735
GS1_SS_00511_18594	0.0493	-0.7115	0.074	0.1725	-0.013	-0.233	0.5595	0.3815	0.653	-0.0725	0.0092	0.01	-0.525	0.004
GS1_SS_00512_21477	-0.47	-0.24095	-0.5965	0.4045	0.9075	0.362997755	0.9615	-0.16315	-0.013	-0.732	-0.8085	-0.32	-0.541	-0.1535
GS1_SS_00513_11210	0.232	0.2355	0.0535	-0.261	-0.30755	-0.2015	-0.07435	-0.0348	-0.1795	0.00935	-0.053	0.1425	0.08195	0.296
GS1_SS_00519_20465	0.312	0.4255	0.4139	0.211	0.857	0.16005	-0.8255	-0.7535	-1.141	-0.7505	-0.377	-0.35405	-0.1575	0.2224
GS1_SS_00521_21419	0.0933	0.117	0.1635	0.16465	0.05945	-0.12245	-0.145	-0.1785	-0.0684	-0.046125	-0.03325	-0.07525	-0.0806	-0.031075
GS1_SS_00522_13919	-0.145	-0.455	0.04025	0.09035	0.6755	0.583	0.582	0.28655	-0.382	-0.214	-0.5105	-0.5625	-0.1985	-0.09675
GS1_SS_00525_05735	0.0321	-0.14585	-0.193	-0.106	0.1034	0.16215	-0.0506	0.0376	0.1355	0.18335	0.09155	-0.038	-0.12935	-0.1306
GS1_SS_00526_08262	0.245	-0.04585	0.13711	-0.534	0.2615	0.681	0.0765	0.3335	-0.1495	0.3145	0.2645	-0.2075	-0.067	-0.3255
GS1_SS_00537_01748	-0.0775	0.018	0.04245	-0.04585	-0.042	0.1875	-0.10435	-0.17935	0.251	0.03035	0.07265	0.147	0.1641	0.03095
GS1_SS_00539_09900	0.435	0.3234	0.026	-0.3275	-0.1356	-0.338	-0.3063	-0.038	0.0265	0.03525	-0.027	0.08615	0.111	0.2495
GS1_SS_00544_15073	0.326	0.2285	-0.001	-0.2445	0.178	0.0755	0.1449	-0.026	-0.256	-0.15535	-0.269	-0.13875	-0.10755	0.2375
GS1_SS_00546_12088	-0.472	-0.20045	-0.33	-0.4335	0.18005	0.7505	-0.22735	0.0625	0.108	0.292	0.2705	-0.3565	-0.18765	-0.5895
GS1_SS_00547_01828	-0.324	0.0875	0.3835	-0.025	-0.315	-0.2745	-0.148	0.158	-0.118	0.176	0.10175	-0.21245	-0.15595	-0.0655
GS1_SS_00548_19390	0.328	0.7005	0.3475	0.1975	0.33	-0.0005	-0.5375	-0.25785	-0.13305	-0.1794	0.173	-0.2755	0.0585	-0.02763
GS1_SS_00549_11840	-0.183	0.0925	0.1795	-0.8305	-0.075	0.6285	0.51375	0.3585	0.3419	0.3295	0.1603	-0.5135	-0.5375	-1.184
GS1_SS_00550_10080	-0.0852	0.13865	0.0642	0.05345	0.2875	0.14735	0.038905	0.015	0.09495	0.131	0.17265	0.0791	0.0366	-0.10315
GS1_SS_00551_14059	0.456	0.4785	0.1885	-0.247	0.2202	-0.283	-0.641	0.0805	-0.3135	0.8115	-0.002	-0.1335	0.0725	-0.15085
GS1_SS_00554_10191	0.551	0.596	0.7925	0.145	0.2225	-0.27525	-1.155	-0.408	-0.5685	0.0735	0.17035	-0.2695	0.3631	-0.1535
GS1_SS_00557_03075	-0.229	0.24875	0.4045	-0.561	-0.826	-0.3015	-0.00776	-0.0823	-0.02315	0.0585	-0.081	0.0205	-0.25265	-0.3295
GS1_SS_00559_08520	0.18	0.07225	-0.0188	-0.07965	0.3215	0.0438	0.0185	0.09125	-0.0396	-0.0986	-0.169	-0.133	-0.0325	0.2341
GS1_SS_00560_12500	0.266	0.5675	0.217	0.153	-0.2405	-0.478	-0.141	-0.153	-0.2365	-0.1735	0.09125	0.21145	-0.005	0.08785
GS1_SS_00562_18158	0.0335	0.0298	-0.19365	-0.1745	-0.165	0.074	0.13575	0.10125	0.12915	0.072	0.1135	0.037	0.0848	0.071
GS1_SS_00563_08307	0.306	0.5165	0.062	0.0085	0.2046	-0.06685	-0.374	-0.13868	-0.1712	-0.1708	0.084	-0.3365	0.001	0.03885
GS1_SS_00564_00688	-0.15	0.0278	0.21505	-1.155	0.049	0.466	0.764	0.4715	-0.13545	-0.04275	0.11315	-0.2653	0.018	-0.8715
GS1_SS_00565_10961	-0.295	-0.089	-0.2465	0.0314	0.2685	0.192	0.0285825	0.1042	0.2855	0.10955	0.10535	-0.07965	-0.10485	-0.2585
GS1_SS_00568_02606	-0.243	0.217	0.3095	0.2385	-0.13905	0.08895	-0.2275	-0.08315	0.02335	0.09643	0.2455	0.0952	0.11915	-0.14035
GS1_SS_00569_08294	0.422	0.3905	0.29	0.484	-0.0406	-0.3985	-0.257	-0.1324	-0.02255	-0.2305	-0.04675	0.03255	0.0451	0.272
GS1_SS_00571_18039	0.892	-0.1081	0.134	-1.7295	0.3395	0.7935	-0.89	0.23	-0.794	0.2465	0.33295	0.047	0.024	-0.525
GS1_SS_00572_17628	-0.152	-0.16315	-0.10035	-0.0335	-0.1721	0.165	0.137	0.086565	0.2045	0.225	0.2175	0.118575	0.03945	-0.00596
GS1_SS_00574_10452	-0.0495	0.11745	0.3265	0.1305	0.1267	-0.231	-0.05205	-0.23	0.0449	-0.0154	0.053	0.14835	0.2275	0.2335
GS1_SS_00577_12265	0.209	0.1978	0.197	0.457	-0.04095	-0.4325	-0.089	0.071	0.2801	0.201	0.153	0.1788	0.07855	0.1774
GS1_SS_00578_20354	-0.071	-0.06015	-0.1665	-0.4325	-0.45645	0.0725	0.2685	0.1002	-0.037	-0.214	-0.0794	-0.1561	-0.039405	0.02625
GS1_SS_00583_19760	0.234	0.0309	0.03425	0.03405	-0.3845	-0.2618	-0.12885	-0.06205	0.1658	0.0395	0.14505	0.164	0.091	0.022
GS1_SS_00584_09610	-0.0588	0.0293	-0.084	-0.154	0.126	0.044	-0.11934	0.0975	0.07565	0.0386	0.0298	-0.29985	-0.0895	-0.0378
GS1_SS_00586_15866	0.111	0.07565	0.31205	0.233	-0.7995	-0.8025	-0.322	-0.3925	-0.2445	-0.3535	-0.12865	0.1919	0.1288	0.35
GS1_SS_00592_12669	0.359	-0.0545	0.2008	0.06085	-0.8075	-0.4425	-0.357	-0.21275	0.0718	0.15215	0.2405	0.3015	0.16365	0.0695
GS1_SS_00593_16404	0.0424	0.061555	0.0745	0.28	0.3215	0.14	0.0995	0.042673	0.2609	0.003	0.22852	0.1732	-0.0655	-0.18
GS1_SS_00597_09571	-0.3	0.397	-0.1403	0.0555	0.732	0.3445	0.0495	0.891	0.11995	0.00075	0.249	0.0795	-0.18335	0.11
GS1_SS_00599_19554	0.129	-1.795	-0.9495	-1.91	1.193	1.74	0.562	1.016	-0.933	-0.488	-0.823	-1.1995	-1.255	-2.165
GS1_SS_00600_14339	-0.111	-0.06304	-0.07235	-0.2615	-0.2255	0.01415	-0.122935	-0.0455	0.08035	0.188	0.188	0.1425	0.1675	-0.085
GS1_SS_00602_19470	0.109	-1.21	-0.5428	-1.785	-0.543	1.62	-1.385	0.0675	-0.5755	1.088	0.534	-0.642	-0.5045	-1.20145
GS1_SS_00603_13644	0.229	0.22665	0.328	0.519	-0.234	-0.5335	-0.1215	-0.375	0.15495	-0.243	0.227	0.424	0.226285	0.143
GS1_SS_00604_17302	-2.12	-0.371	-1.5285	-0.71405	-0.24	-0.13	0.085	0.1	0.07	-0.18	-0.08	-0.125	0.185	0.2
GS1_SS_00605_14380	0.31	0.37005	0.3605	0.1059	-0.2595	-0.5975	-0.2855	-0.0799	0.027	-0.0304	0.1	-0.044	0.1365	0.351
GS1_SS_00606_15578	0.115	0.166	0.455	-0.04055	-0.484	-0.304	-0.584	-0.81	-0.4775	0.32278	0.1002	0.08115	0.4395	0.2248
GS1_SS_00610_06745	-0.484	-0.324	0.112	1.1075	1.185	0.5475	-0.0355	-0.589	-1.47	-0.803	-0.611	-0.9665	-0.528	0.191
GS1_SS_00613_20735	-0.0503	0.0775	0.162	0.1398	0.03425	0.1155	-0.1725	0.019235	-0.0415	0.13645	0.17105	0.056	-0.00635	-0.1305
GS1_SS_00614_14931	0.554	0.1337	0.35555	0.202	-0.299	-0.592	-0.223715	-0.1295	0.0565	0.059	0.0035	-0.01635	0.137	0.3927
GS1_SS_00615_02705	0.427	0.161665	0.1965	-0.057	-0.361	-0.1925	-0.0457	-0.04835	0.0035	-0.05015	0.15895	0.237	0.12925	0.13335
GS1_SS_00616_11736	-0.162	-0.1255	0.0059	-0.15525	0.19	0.469	0.2725	0.34	-0.0476545	0.0605	0.02028	-0.23765	-0.2	-0.2161
GS1_SS_00617_06623	-0.266	0.00315	-0.048	-0.07144	0.4615	0.6285	0.2219	0.0525	-0.08245	-0.10745	-0.10895	-0.189	-0.21	-0.1509
GS1_SS_00618_08716	0.199	-0.09175	-0.0825	0.14255	-0.18135	-0.1419	0.0905	-0.003	0.14805	-0.0705	-0.008	-0.0018	-0.15	0.01025
GS1_SS_00620_20145	-0.326	-0.466	-0.694	-0.7695	-0.398	0.4265	0.8065	0.4985	0.2675	0.053765	-0.23	-0.189	-0.3705	-0.432
GS1_SS_00622_13801	0.066	-0.1328	-0.23865	-0.6655	0.41145	0.6875	-0.1134	0.2925	-0.1635	0.1775	0.1555	-0.3285	-0.26665	-0.5268
GS1_SS_00624_02711	0.167	-0.002	-0.283	0.209875	-0.3743	-0.696	0.4245	0.11475	0.635	-0.063	-0.17545	0.52065	0.049	0.0035
GS1_SS_00636_12830	0.0638	0.17185	0.188	0.094615	-0.1952	0.0081	0.065585	-0.1875	-0.1496	0.0986	0.5895	0.6965	0.4215	0.0415
GS1_SS_00637_10747	0.0622	0.2571	0.309	0.2515	-0.199	-0.1185	-0.229	-0.37	0.0515	-0.03415	0.257	0.182	0.2515	0.07745
GS1_SS_00638_11575	-0.0412	0.122	0.3135	-0.1155	0.357	1.009	0.5655	0.4475	0.19695	0.075	-0.197	-0.0665	0.0295	-0.165
GS1_SS_00641_09425	0.032	-0.0347	-0.0937	-0.03675	0.10505	0.1275	0.2185	0.235	0.1955	0.1812	0.0427	0.1355	-0.0095	0.0691
GS1_SS_00642_06934	0.692	0.672	0.52305	-0.378	0.191	-0.273	-0.832	-0.76	-0.6815	-0.3137	-0.411	0.036	0.098	0.416245
GS1_SS_00646_12332	-0.0497	0.15625	0.0534	-0.032	-0.318	-0.159	0.024	-0.120395	0.053	-0.016	0.1297	0.182	0.096	-0.0893
GS1_SS_00647_12034	0.0108	0.304	-0.0852	-1.1705	-0.06895	-0.452	-0.8325	0.0545	-0.897	0.857	0.2146	-0.0815	0.5535	-0.5915
GS1_SS_00651_17437	0.425	0.3915	0.303	0.0495	0.06495	-0.368	-0.4335	-0.357	-0.032	0.138	0.23425	0.0215	0.159	-0.007
GS1_SS_00654_12804	-0.391	-0.326	-0.427	-0.1459	-0.11945	0.253	0.4815	0.361	0.4725	0.1122	-0.026	-0.1233	-0.212	-0.1167
GS1_SS_00655_18036	0.266	0.18255	0.1822	-0.1087	-0.081	0.04455	-0.2505	-0.0826	-0.3585	0.11125	0.013	-0.02	0.274	0.1425
GS1_SS_00656_03834	-0.0446	-0.0557	-0.068	-0.1575	-0.0124	0.23225	0.0199	0.2175	0.2435	0.2055	0.3865	-0.051	-0.02465	-0.136905
GS1_SS_00657_13835	-0.172	-0.4895	-0.4465	0.118	0.13534	0.358	0.5165	0.497	0.177	0.07065	-0.194655	-0.07895	-0.373	0.0294
GS1_SS_00658_00816	-0.351	-0.136	0.0236	0.10335	0.3145	0.185	0.333	0.06385	-0.0635	-0.0037	-0.2235	-0.013	-0.1019	-0.029
GS1_SS_00660_13729	0.0427	0.307	0.1455	0.09255	0.15555	0.0429	-0.193	-0.147	0	0.11285	0.13835	0.0635	0.1152	0.02545
GS1_SS_00668_18851	0.055	0.279	0.4565	-0.046683	-0.248	-0.2575	-0.25	-0.3165	-0.393	-0.0623	-0.075	0.12	-0.03075	0.241
GS1_SS_00669_12475	0.686	0.1585	0.1025	-0.8365	0.0455	-0.154	-0.5035	0.288	-0.0615	0.4125	0.1715	-0.2614	0.08	0.172
GS1_SS_00674_07372	-0.405	0.091	-0.12905	0.14185	0.12915	-0.1691	0.344	-0.204	-0.108	0.0781	-0.42215	-0.1399	0.339	-0.0178
GS1_SS_00676_11010	-0.0342	-0.0588	-0.0227	0.01649	-0.268	-0.0372	-0.2195	-0.1765	-0.01295	0.0957	0.1635	0.1191	0.2035	-0.08105
GS1_SS_00677_13251	-1.37	-1.77	-1.74	0.15	0.71	0.923	0.7115	0.9605	0.763	0.255	-0.6465	-1.865	-2.24	-1.4225
GS1_SS_00683_02259	0.53	0.296	0.209435	-0.364	-0.5465	-0.5775	-0.5485	-0.0609	-0.16665	0.0695	0.1265	0.16655	0.2135	0.133
GS1_SS_00684_16473	0.0968	0.4085	0.6675	-0.6545	-0.2984	-0.1615	-1.136	-0.3615	-0.3915	0.289	0.589	0.0445	0.18305	-0.062
GS1_SS_00686_13386	0.382	0.443	0.5235	0.4065	-0.5785	-0.5425	-0.632	-0.585	-0.2715	-0.16022	0.277	0.3475	0.411	0.2785
GS1_SS_00688_21138	0.0148	0.061	-0.038	-0.2765	0.239	0.319	0.3475	0.3425	-0.0205	0.1242	0.031	-0.123	-0.1205	-0.389
GS1_SS_00689_17735	-0.388	-0.5885	-0.4645	-0.2955	-0.0703	0.298	0.354	0.3009	0.484	0.1534	-0.001	0.192	-0.1545	-0.316
GS1_SS_00691_06378	-0.0873	0.05885	0.1035	0.292	-0.2575	-0.1825	-0.055	-0.1783	0.1795	-0.008	-0.02029	0.20815	0.0569	0.0405
GS1_SS_00692_20131	-0.0139	-0.0116	-0.0446	0.1805	-0.12725	-0.0171	0.2095	-0.0355	0.10285	-0.003	-0.0258	0.01465	-0.06545	0.0512
GS1_SS_00695_11285	0.0564	-0.130005	-0.0913	-0.1935	0.1355	0.248	0.1865	0.234	-0.05035	0.035	-0.08175	-0.09235	-0.117	-0.10215
GS1_SS_00696_07735	0.268	0.1521	0.024	-0.394	0.083	0.1861	-0.457	0.029	-0.15215	0.20225	0.222	-0.214	0	-0.278
GS1_SS_00697_10637	0.188	0.06403	0.05377	0.03485	-0.12455	-0.0663	0.14225	0.01645	-0.028	0.0218	0.01517	0.09644	0.11815	0.03305
GS1_SS_00698_15154	0.968	0.424	0.5855	-0.3859	-0.45025	-0.201	-0.8415	-0.1162	-0.4095	0.2985	0.4375	0.007	0.303	-0.2575
GS1_SS_00700_09031	0.294	0.07142	0.116285	-0.10033	-0.6065	-0.2001	-0.3865	-0.2345	-0.02765	0.1905	0.214	0.261	0.3015	0.18395
GS1_SS_00702_05940	0.168	0.01995	0.0487	0.2311	-0.519	-0.42	0.0344	0.1125	0.265	0.0275	0.102189	0.204	0.1051	0.2565
GS1_SS_00704_12133	-0.164	-0.044	-0.088505	0.079	0.16275	0.361	0.0553	0.07189	-0.026	0.0652	0.10295	0.2	0.00832	-0.05945
GS1_SS_00706_10199	0.0585	-0.0896	-0.14	0.165875	-0.336	-0.2128	0.23	0.1181	0.255	-0.0325	0.02005	0.0125	-0.0853	0.168
GS1_SS_00709_12621	0.0747	0.146	-0.10325	-0.0266	-0.228	-0.29558	0.04695	0.06675	0.23825	0.058	0.101	-0.0005	-0.01405	-0.163
GS1_SS_00712_01952	0.0631	0.4785	0.113	0.15455	0.143	0.013	-0.017	-0.0291	0.32445	0.059	0.3325	0.054	-0.0475	-0.0929
GS1_SS_00713_08511	0.454	0.3955	0.13	0.1365	-0.9245	-0.3385	-0.40575	-0.3275	-0.074	-0.157	-0.2175	0.4785	0.094	0.26975
GS1_SS_00716_01072	0.124	0.8385	0.027	0.085	0.382	0.1865	-0.257	-0.3115	-0.3855	-0.13765	0.5645	-0.1625	0.119	-0.233
GS1_SS_00718_07593	-0.073	0.10445	0.1375	0.011	0.638	-0.33755	-1.29	-1.051	-0.30635	-0.20885	0.0045	-0.1351	1.0075	-0.1695
GS1_SS_00719_16072	-0.302	-0.107	-0.03435	0.0835	0.3095	0.29	0.3685	0.195	0.19575	-0.08285	0.0435	0.0403	-0.10485	-0.16
GS1_SS_00720_03518	-0.00612	0.18495	0.08	-0.01845	0.16775	0.069	0.06265	0.0145	-0.104355	0.0332	-0.05285	-0.02555	0.003	0.03545
GS1_SS_00722_11341	0.0957	0.07546	0.0615	0.232	-0.254	-0.051	-0.01	-0.1017	0.1343	0.015	0.14225	0.221	0.16255	0.0627
GS1_SS_00726_11946	-0.275	0.02495	-0.072	-0.1484	0.2715	0.498	-0.1585	0.26665	0.1791	0.31605	0.259	-0.241	-0.143	-0.4745
GS1_SS_00728_17281	0.00792	-0.15835	-0.0965	0.02425	-0.3705	-0.29395	-0.0025	-0.11415	0.12994	0.063	0.10037	0.1903	0.1475	0.08395
GS1_SS_00733_07155	0.142	0.38545	0.33895	-0.207	-0.0194	0.1715	-0.08325	-0.1327	-0.17565	-0.0642	-0.0185	0.0335	0.15895	-0.15805
GS1_SS_00738_19752	-0.091	-0.0975	-0.0515	0.246	-0.406	-0.359	-0.0025	-0.23435	0.3873	0.1075	0.13835	0.18295	0.2045	-0.013
GS1_SS_00739_13132	0.389	0.4705	0.355	0.1286	-0.3085	-0.3535	-0.4545	-0.5455	-0.431	-0.16385	0.052	0.0973	0.2625	0.14875
GS1_SS_00740_08762	-0.0597	-0.018	0.006	0.019	-0.0748	0.0075	0.2415	0.271	0.2729	0.009	0.2068	0.3	-0.0015	-0.05445
GS1_SS_00741_02287	0.0439	0.12	0.228	0.1289	0.0545	0.3865	0.064	0.10435	-0.005	-0.033	0.1125	-0.0985	0.0505	-0.13215
GS1_SS_00745_09058	0.743	0.1445	0.505	-0.482	-0.709	-0.1075	-0.503	-0.0535	-0.3275	0.2115	-0.0365	-0.5615	-0.2235	-0.0145
GS1_SS_00746_10054	-0.372	-0.2302	-0.26625	-0.164	-0.044	0.24485	0.4675	0.199	0.2245	0.0685	-0.033	0.0545	-0.05035	-0.1735
GS1_SS_00748_05585	0.29	0.316	0.194	0.282	-0.0991495	-0.3455	-0.352	-0.114835	-0.03625	-0.0033	0.1545	0.0988	0.1955	0.178
