nodeName	altName	nodeAttr.nodesPresent...
GS1_SS_16612_06973	NA	lightyellow
GS1_SS_16616_07068	NA	green3
GS1_SS_16640_12236	NA	darkolivegreen
GS1_SS_16641_03316	NA	lightyellow
GS1_SS_16646_20918	NA	lightyellow
GS1_SS_16650_02437	NA	lightyellow
GS1_SS_16655_20400	NA	darkseagreen4
GS1_SS_16660_13328	NA	green3
GS1_SS_16661_12921	NA	lightyellow
GS1_SS_16668_08644	NA	darkseagreen4
GS1_SS_16673_10304	NA	lightyellow
GS1_SS_16696_15457	NA	darkseagreen4
GS1_SS_16712_18874	NA	lightyellow
GS1_SS_16718_10917	NA	mediumpurple4
GS1_SS_16719_12035	NA	lightyellow
GS1_SS_16723_13788	NA	lightyellow
GS1_SS_16755_01355	NA	lightyellow
GS1_SS_16762_07764	NA	lightyellow
GS1_SS_16770_08388	NA	green3
GS1_SS_16782_17086	NA	darkseagreen4
GS1_SS_16785_16677	NA	lightyellow
GS1_SS_16802_18686	NA	lightyellow
GS1_SS_16821_05827	NA	lightyellow
GS1_SS_16822_18941	NA	lightskyblue3
GS1_SS_16824_16649	NA	green3
GS1_SS_16825_18372	NA	lightskyblue3
GS1_SS_16829_03250	NA	green3
GS1_SS_16831_04729	NA	lightyellow
GS1_SS_16840_03363	NA	darkseagreen4
GS1_SS_16841_18244	NA	green3
GS1_SS_16843_15376	NA	green3
GS1_SS_16848_08715	NA	lightyellow
GS1_SS_16861_14370	NA	lightyellow
GS1_SS_16866_15595	NA	lightyellow
GS1_SS_16871_01922	NA	darkseagreen4
GS1_SS_16883_02602	NA	lightyellow
GS1_SS_16888_01277	NA	blue1
GS1_SS_16890_12562	NA	lightyellow
GS1_SS_16891_15560	NA	green3
GS1_SS_16894_08382	NA	lightyellow
GS1_SS_16898_19287	NA	lightskyblue3
GS1_SS_16905_12724	NA	deepskyblue4
GS1_SS_16908_14285	NA	lightyellow
GS1_SS_16916_21732	NA	darkseagreen4
GS1_SS_16933_05615	NA	green3
GS1_SS_16934_08639	NA	green3
GS1_SS_16946_20384	NA	green3
GS1_SS_16948_21060	NA	mediumpurple4
GS1_SS_16954_19249	NA	lightskyblue3
GS1_SS_16961_12153	NA	lightyellow
GS1_SS_16965_02294	NA	lightyellow
GS1_SS_16966_14693	NA	darkseagreen4
GS1_SS_16970_12355	NA	lightyellow
GS1_SS_16980_02565	NA	chocolate1
GS1_SS_16984_13411	NA	darkseagreen4
GS1_SS_16987_20789	NA	lightyellow
GS1_SS_16995_11826	NA	lightyellow
GS1_SS_17000_05231	NA	blue1
GS1_SS_17003_15404	NA	lightyellow
GS1_SS_17019_09650	NA	lightyellow
GS1_SS_17027_09397	NA	lightyellow
GS1_SS_17031_17389	NA	lightyellow
GS1_SS_17044_06844	NA	lightyellow
GS1_SS_17052_05753	NA	cornflowerblue
GS1_SS_17057_02542	NA	lightyellow
GS1_SS_17059_08075	NA	lightyellow
GS1_SS_17061_07160	NA	lightskyblue3
GS1_SS_17066_14032	NA	lightyellow
GS1_SS_17074_18235	NA	darkseagreen4
GS1_SS_17076_15134	NA	lightyellow
GS1_SS_17078_19614	NA	lightyellow
GS1_SS_17080_13715	NA	darkseagreen4
GS1_SS_17087_15758	NA	lightyellow
GS1_SS_17135_14149	NA	green3
GS1_SS_17141_18080	NA	chocolate1
GS1_SS_17146_05058	NA	lightyellow
GS1_SS_17153_20181	NA	lightyellow
GS1_SS_17159_14253	NA	blue1
GS1_SS_17160_11610	NA	chocolate1
GS1_SS_17162_18770	NA	lightyellow
GS1_SS_17165_09672	NA	lightyellow
GS1_SS_17173_11958	NA	lightyellow
GS1_SS_17174_21274	NA	lightskyblue3
GS1_SS_17212_18898	NA	darkolivegreen
GS1_SS_17224_05414	NA	lightyellow
GS1_SS_17233_09249	NA	lightyellow
GS1_SS_17238_09480	NA	darkseagreen4
GS1_SS_17241_09603	NA	lightyellow
GS1_SS_17242_14231	NA	plum1
GS1_SS_17243_05692	NA	darkseagreen4
GS1_SS_17251_11418	NA	lightyellow
GS1_SS_17252_08881	NA	chocolate1
GS1_SS_17261_19981	NA	green3
GS1_SS_17263_13950	NA	lightyellow
GS1_SS_17278_03232	NA	lightyellow
GS1_SS_17291_12667	NA	lightyellow
GS1_SS_17292_13568	NA	lightyellow
GS1_SS_17296_06390	NA	lightyellow
GS1_SS_17299_12443	NA	lightyellow
GS1_SS_17301_13497	NA	darkseagreen4
GS1_SS_17311_11462	NA	darkseagreen4
GS1_SS_17315_10567	NA	lightyellow
GS1_SS_17320_12506	NA	darkseagreen4
GS1_SS_17327_03968	NA	darkseagreen4
GS1_SS_17341_14570	NA	mediumpurple4
GS1_SS_17343_06925	NA	lightyellow
GS1_SS_17348_00865	NA	green3
GS1_SS_17350_07825	NA	darkseagreen4
GS1_SS_17356_10984	NA	lightskyblue3
GS1_SS_17362_08695	NA	green3
GS1_SS_17363_05334	NA	chocolate1
GS1_SS_17389_10698	NA	lightyellow
GS1_SS_17392_11097	NA	darkseagreen4
GS1_SS_17413_08327	NA	lightyellow
GS1_SS_17418_19637	NA	green3
GS1_SS_17424_11055	NA	lightyellow
GS1_SS_17425_21238	NA	darkseagreen4
GS1_SS_17426_10819	NA	lightyellow
GS1_SS_17427_19810	NA	lightyellow
GS1_SS_17430_19886	NA	darkseagreen4
GS1_SS_17431_01965	NA	lightyellow
GS1_SS_17435_16323	NA	darkseagreen4
GS1_SS_17445_01310	NA	lightyellow
GS1_SS_17448_18746	NA	darkseagreen4
GS1_SS_17458_16314	NA	lightskyblue3
GS1_SS_17460_03701	NA	green3
GS1_SS_17462_19590	NA	lightyellow
GS1_SS_17469_11499	NA	green3
GS1_SS_17482_13959	NA	lightyellow
GS1_SS_17484_10296	NA	lightyellow
GS1_SS_17488_06184	NA	lightyellow
GS1_SS_17490_08923	NA	mediumpurple4
GS1_SS_17495_17713	NA	lightyellow
GS1_SS_17498_04302	NA	lightyellow
GS1_SS_17502_09782	NA	lightyellow
GS1_SS_17506_18751	NA	green3
GS1_SS_17510_12061	NA	lightyellow
GS1_SS_17522_13407	NA	lightyellow
GS1_SS_17528_18278	NA	darkseagreen4
GS1_SS_17551_15069	NA	lightyellow
GS1_SS_17554_00845	NA	green3
GS1_SS_17555_04561	NA	lightyellow
GS1_SS_17562_08137	NA	green3
GS1_SS_17572_12959	NA	lightyellow
GS1_SS_17577_10568	NA	lightyellow
GS1_SS_17587_15770	NA	darkseagreen4
GS1_SS_17588_08540	NA	green3
GS1_SS_17606_16327	NA	lightyellow
GS1_SS_17609_11542	NA	lightskyblue3
GS1_SS_17611_04963	NA	lightyellow
GS1_SS_17613_00702	NA	darkseagreen4
GS1_SS_17615_04944	NA	lightyellow
GS1_SS_17620_16711	NA	blue1
GS1_SS_17623_08858	NA	darkseagreen4
GS1_SS_17642_00625	NA	lightyellow
GS1_SS_17643_13259	NA	darkseagreen4
GS1_SS_17645_06164	NA	darkseagreen4
GS1_SS_17648_16297	NA	darkseagreen4
GS1_SS_17649_09648	NA	lightyellow
GS1_SS_17656_10201	NA	darkseagreen4
GS1_SS_17657_11157	NA	lightyellow
GS1_SS_17660_19490	NA	lightyellow
GS1_SS_17664_11867	NA	lightyellow
GS1_SS_17669_12186	NA	darkolivegreen
GS1_SS_17674_13051	NA	lightyellow
GS1_SS_17680_12143	NA	lightyellow
GS1_SS_17684_13787	NA	lightskyblue3
GS1_SS_17685_10640	NA	darkseagreen4
GS1_SS_17687_06834	NA	lightyellow
GS1_SS_17688_10418	NA	lightyellow
GS1_SS_17696_05957	NA	darkseagreen4
GS1_SS_17697_05708	NA	lightyellow
GS1_SS_17727_16260	NA	lightyellow
GS1_SS_17730_03812	NA	lightyellow
GS1_SS_17746_06476	NA	green3
GS1_SS_17750_08554	NA	lightyellow
GS1_SS_17756_04201	NA	lightyellow
GS1_SS_17764_14403	NA	lightyellow
GS1_SS_17795_14558	NA	lightyellow
GS1_SS_17798_06523	NA	lightyellow
GS1_SS_17799_05824	NA	darkseagreen4
GS1_SS_17800_09779	NA	mediumpurple4
GS1_SS_17817_08022	NA	green3
GS1_SS_17821_09789	NA	lightyellow
GS1_SS_17824_14963	NA	lightyellow
GS1_SS_17826_13484	NA	lightyellow
GS1_SS_17838_11694	NA	lightyellow
GS1_SS_17843_10825	NA	lightyellow
GS1_SS_17846_12980	NA	lightyellow
GS1_SS_17849_10223	NA	blue1
GS1_SS_17853_05952	NA	green3
GS1_SS_17855_10430	NA	darkseagreen4
GS1_SS_17857_11856	NA	lightyellow
GS1_SS_17860_20357	NA	green3
GS1_SS_17879_14159	NA	royalblue3
GS1_SS_17884_02872	NA	lightyellow
GS1_SS_17894_10853	NA	darkseagreen4
GS1_SS_17933_15092	NA	blue1
GS1_SS_17945_01874	NA	lightyellow
GS1_SS_17953_15017	NA	darkseagreen4
GS1_SS_17960_02786	NA	mediumpurple4
GS1_SS_17961_09967	NA	lightyellow
GS1_SS_17963_19831	NA	lightskyblue3
GS1_SS_17974_11098	NA	darkseagreen4
GS1_SS_17979_08427	NA	darkseagreen4
GS1_SS_17983_17532	NA	blue1
GS1_SS_17995_13906	NA	lightyellow
GS1_SS_17998_03156	NA	lightyellow
GS1_SS_18005_07219	NA	lightyellow
GS1_SS_18006_13678	NA	lightyellow
GS1_SS_18009_10633	NA	lightyellow
GS1_SS_18010_10601	NA	lightyellow
GS1_SS_18012_14443	NA	mediumpurple4
GS1_SS_18020_12585	NA	darkseagreen4
GS1_SS_18022_13080	NA	lightyellow
GS1_SS_18029_16132	NA	lightyellow
GS1_SS_18031_11746	NA	darkseagreen4
GS1_SS_18032_12654	NA	lightyellow
GS1_SS_18042_19411	NA	green3
GS1_SS_18047_06054	NA	green3
GS1_SS_18064_10866	NA	darkseagreen4
GS1_SS_18066_13688	NA	lightskyblue3
GS1_SS_18075_00106	NA	darkseagreen4
GS1_SS_18077_08194	NA	green3
GS1_SS_18083_10148	NA	lightyellow
GS1_SS_18094_21334	NA	lightyellow
GS1_SS_18106_11993	NA	cornflowerblue
GS1_SS_18115_12912	NA	lightskyblue3
GS1_SS_18139_10272	NA	lightyellow
GS1_SS_18143_12857	NA	lightskyblue3
GS1_SS_18150_04075	NA	green3
GS1_SS_18151_13793	NA	green3
GS1_SS_18158_01803	NA	mediumpurple4
GS1_SS_18171_04087	NA	darkseagreen4
GS1_SS_18172_21277	NA	lightyellow
GS1_SS_18185_11153	NA	chocolate1
GS1_SS_18190_14644	NA	lightyellow
GS1_SS_18192_21167	NA	lightskyblue3
GS1_SS_18224_12175	NA	lightyellow
GS1_SS_18227_15078	NA	lightyellow
GS1_SS_18228_02052	NA	antiquewhite4
GS1_SS_18230_13746	NA	lightyellow
GS1_SS_18233_16299	NA	lightyellow
GS1_SS_18237_09518	NA	darkseagreen4
GS1_SS_18240_21403	NA	darkseagreen4
GS1_SS_18245_20602	NA	green3
GS1_SS_18248_14979	NA	lightyellow
GS1_SS_18252_02954	NA	chocolate1
GS1_SS_18255_13785	NA	darkseagreen4
GS1_SS_18265_13553	NA	lightyellow
GS1_SS_18270_03584	NA	darkseagreen4
GS1_SS_18278_09889	NA	lightyellow
GS1_SS_18280_17755	NA	green3
GS1_SS_18284_15771	NA	lightyellow
GS1_SS_18303_07090	NA	darkseagreen4
GS1_SS_18306_11673	NA	lightyellow
GS1_SS_18307_10813	NA	lightskyblue3
GS1_SS_18323_02083	NA	green3
GS1_SS_18327_18887	NA	lightyellow
GS1_SS_18344_01636	NA	lightskyblue3
GS1_SS_18361_05562	NA	lightyellow
GS1_SS_18362_06279	NA	blue1
GS1_SS_18386_00514	NA	lightyellow
GS1_SS_18389_08196	NA	lightyellow
GS1_SS_18395_08634	NA	lightskyblue3
GS1_SS_18404_09231	NA	lightyellow
GS1_SS_18405_20387	NA	lightskyblue3
GS1_SS_18414_15960	NA	darkseagreen4
GS1_SS_18421_13299	NA	lightyellow
GS1_SS_18429_02410	NA	darkseagreen4
GS1_SS_18430_09463	NA	lightyellow
GS1_SS_18434_02558	NA	lightyellow
GS1_SS_18444_17341	NA	lightyellow
GS1_SS_18453_03878	NA	lightyellow
GS1_SS_18454_09306	NA	darkseagreen4
GS1_SS_18463_21827	NA	lightskyblue3
GS1_SS_18474_13741	NA	darkseagreen4
GS1_SS_18481_12151	NA	lightyellow
GS1_SS_18490_06616	NA	lightyellow
GS1_SS_18492_12704	NA	darkseagreen4
GS1_SS_18505_19852	NA	darkseagreen4
GS1_SS_18508_15468	NA	green3
GS1_SS_18523_04444	NA	lightyellow
GS1_SS_18528_19251	NA	darkolivegreen
GS1_SS_18536_09986	NA	mediumpurple4
GS1_SS_18537_11660	NA	lightyellow
GS1_SS_18543_17835	NA	darkseagreen4
GS1_SS_18573_16684	NA	darkseagreen4
GS1_SS_18576_21874	NA	green3
GS1_SS_18578_16262	NA	lightyellow
GS1_SS_18588_14955	NA	lightskyblue3
GS1_SS_18600_02305	NA	blue1
GS1_SS_18606_03362	NA	lightyellow
GS1_SS_18611_17232	NA	green3
GS1_SS_18615_21390	NA	lightyellow
GS1_SS_18619_13323	NA	lightyellow
GS1_SS_18637_07657	NA	lightyellow
GS1_SS_18645_02713	NA	green3
GS1_SS_18647_01241	NA	green3
GS1_SS_18652_06246	NA	lightyellow
GS1_SS_18671_12992	NA	lightyellow
GS1_SS_18673_05806	NA	lightyellow
GS1_SS_18677_07418	NA	lightyellow
GS1_SS_18678_05860	NA	green3
GS1_SS_18688_11891	NA	lightyellow
GS1_SS_18703_05174	NA	darkolivegreen
GS1_SS_18704_08527	NA	lightyellow
GS1_SS_18708_18495	NA	lightyellow
GS1_SS_18712_11754	NA	green3
GS1_SS_18713_04421	NA	lightyellow
GS1_SS_18735_01249	NA	lightyellow
GS1_SS_18737_07574	NA	green3
GS1_SS_18740_06659	NA	lightyellow
GS1_SS_18741_08497	NA	lightyellow
GS1_SS_18751_08335	NA	lightyellow
GS1_SS_18765_13212	NA	darkseagreen4
GS1_SS_18782_17102	NA	darkseagreen4
GS1_SS_18788_11758	NA	lightyellow
GS1_SS_18835_05698	NA	darkseagreen4
GS1_SS_18839_07066	NA	lightyellow
GS1_SS_18846_15364	NA	lightyellow
GS1_SS_18848_14639	NA	lightyellow
GS1_SS_18856_00961	NA	lightskyblue3
GS1_SS_18864_11279	NA	darkseagreen4
GS1_SS_18868_08252	NA	lightyellow
GS1_SS_18874_09175	NA	darkseagreen4
GS1_SS_18884_21521	NA	darkseagreen4
GS1_SS_18886_17506	NA	darkolivegreen
GS1_SS_18890_03350	NA	lightyellow
GS1_SS_18897_11351	NA	darkseagreen4
GS1_SS_18912_05375	NA	lightyellow
GS1_SS_18918_07511	NA	darkseagreen4
GS1_SS_18919_10287	NA	chocolate1
GS1_SS_18921_12375	NA	green3
GS1_SS_18922_18909	NA	lightyellow
GS1_SS_18925_13603	NA	darkseagreen4
GS1_SS_18926_10412	NA	lightyellow
GS1_SS_18927_02895	NA	lightyellow
GS1_SS_18932_07716	NA	darkseagreen4
GS1_SS_18935_04298	NA	chocolate1
GS1_SS_18938_20926	NA	darkseagreen4
GS1_SS_18966_11406	NA	lightyellow
GS1_SS_18971_10319	NA	lightyellow
GS1_SS_18980_08848	NA	green3
GS1_SS_18984_14109	NA	green3
GS1_SS_18994_01289	NA	lightyellow
GS1_SS_19004_17842	NA	lightyellow
GS1_SS_19005_00544	NA	darkseagreen4
GS1_SS_19012_09152	NA	lightskyblue3
GS1_SS_19042_12731	NA	green3
GS1_SS_19048_09907	NA	green3
GS1_SS_19053_03415	NA	blue1
GS1_SS_19054_21417	NA	chocolate1
GS1_SS_19062_20684	NA	green3
GS1_SS_19066_09468	NA	lightyellow
GS1_SS_19067_00458	NA	lightyellow
GS1_SS_19068_18214	NA	lightyellow
GS1_SS_19083_19030	NA	darkolivegreen
GS1_SS_19086_08088	NA	lightyellow
GS1_SS_19100_20444	NA	green3
GS1_SS_19105_00261	NA	lightskyblue3
GS1_SS_19127_04261	NA	lightyellow
GS1_SS_19134_15014	NA	lightyellow
GS1_SS_19135_16206	NA	lightyellow
GS1_SS_19147_05948	NA	lightyellow
GS1_SS_19149_17941	NA	lightskyblue3
GS1_SS_19159_11906	NA	lightyellow
GS1_SS_19166_15507	NA	darkseagreen4
GS1_SS_19169_14755	NA	lightyellow
GS1_SS_19175_09960	NA	lightyellow
GS1_SS_19179_08944	NA	lightyellow
GS1_SS_19199_11109	NA	lightyellow
GS1_SS_19205_18889	NA	green3
GS1_SS_19209_20676	NA	lightyellow
GS1_SS_19220_21528	NA	chocolate1
GS1_SS_19227_00176	NA	lightyellow
GS1_SS_19228_14813	NA	chocolate1
GS1_SS_19250_07813	NA	lightyellow
GS1_SS_19252_16753	NA	lightyellow
GS1_SS_19263_13773	NA	darkseagreen4
GS1_SS_19266_01335	NA	darkseagreen4
GS1_SS_19267_20380	NA	green3
GS1_SS_19272_17659	NA	darkseagreen4
GS1_SS_19284_05163	NA	green3
GS1_SS_19290_06679	NA	darkseagreen4
GS1_SS_19293_09585	NA	green3
GS1_SS_19295_10565	NA	darkolivegreen
GS1_SS_19304_10618	NA	lightyellow
GS1_SS_19307_14448	NA	chocolate1
GS1_SS_19308_19839	NA	darkseagreen4
GS1_SS_19316_09485	NA	lightyellow
GS1_SS_19341_13103	NA	lightyellow
GS1_SS_19343_00431	NA	darkseagreen4
GS1_SS_19363_13532	NA	lightyellow
GS1_SS_19370_13414	NA	lightyellow
GS1_SS_19372_11301	NA	lightyellow
GS1_SS_19380_11187	NA	darkseagreen4
GS1_SS_19383_08682	NA	darkseagreen4
GS1_SS_19384_17901	NA	lightyellow
GS1_SS_19385_08576	NA	lightyellow
GS1_SS_19390_14419	NA	lightyellow
GS1_SS_19391_07832	NA	green3
GS1_SS_19396_05047	NA	chocolate1
GS1_SS_19397_12291	NA	lightyellow
GS1_SS_19404_12003	NA	lightyellow
GS1_SS_19411_13637	NA	green3
GS1_SS_19413_16580	NA	chocolate1
GS1_SS_19419_16595	NA	darkolivegreen
GS1_SS_19440_11634	NA	darkseagreen4
GS1_SS_19442_11630	NA	lightskyblue3
GS1_SS_19444_13016	NA	lightyellow
GS1_SS_19452_10064	NA	green3
GS1_SS_19454_11152	NA	lightskyblue3
GS1_SS_19455_04595	NA	green3
GS1_SS_19458_02122	NA	lightyellow
GS1_SS_19466_04629	NA	lightyellow
GS1_SS_19486_11732	NA	lightyellow
GS1_SS_19498_15716	NA	green3
GS1_SS_19513_02118	NA	lightskyblue3
GS1_SS_19516_18083	NA	lightskyblue3
GS1_SS_19528_09596	NA	lightyellow
GS1_SS_19533_13943	NA	lightyellow
GS1_SS_19556_05422	NA	lightyellow
GS1_SS_19568_16501	NA	lightskyblue3
GS1_SS_19578_21650	NA	lightskyblue3
GS1_SS_19610_06699	NA	lightyellow
GS1_SS_19616_11620	NA	blue1
GS1_SS_19617_10757	NA	lightyellow
GS1_SS_19618_15748	NA	lightyellow
GS1_SS_19630_19036	NA	darkseagreen4
GS1_SS_19631_12101	NA	lightyellow
GS1_SS_19632_09187	NA	lightyellow
GS1_SS_19633_08663	NA	lightyellow
GS1_SS_19636_08977	NA	darkseagreen4
GS1_SS_19638_06425	NA	deepskyblue4
GS1_SS_19642_12046	NA	darkseagreen4
GS1_SS_19648_08277	NA	lightyellow
GS1_SS_19654_14095	NA	green3
GS1_SS_19665_08631	NA	chocolate1
GS1_SS_19668_19883	NA	lightyellow
GS1_SS_19672_17766	NA	lightyellow
GS1_SS_19681_18294	NA	blue1
GS1_SS_19690_19234	NA	green3
GS1_SS_19697_11717	NA	lightyellow
GS1_SS_19710_09628	NA	lightyellow
GS1_SS_19718_07215	NA	lightyellow
GS1_SS_19719_14136	NA	lightyellow
GS1_SS_19722_01174	NA	lightyellow
GS1_SS_19724_17935	NA	lightyellow
GS1_SS_19746_08550	NA	lightyellow
GS1_SS_19748_15238	NA	darkseagreen4
GS1_SS_19750_21639	NA	darkseagreen4
GS1_SS_19756_20122	NA	green3
GS1_SS_19770_12555	NA	darkseagreen4
GS1_SS_19809_21567	NA	lightyellow
GS1_SS_19831_06972	NA	lightyellow
GS1_SS_19841_21485	NA	lightyellow
GS1_SS_19851_18640	NA	green3
GS1_SS_19854_12387	NA	lightyellow
GS1_SS_19855_18301	NA	lightyellow
GS1_SS_19896_02505	NA	lightyellow
GS1_SS_19902_08477	NA	darkseagreen4
GS1_SS_19906_20593	NA	lightyellow
GS1_SS_19920_13306	NA	green3
GS1_SS_19930_13404	NA	antiquewhite4
GS1_SS_19933_16626	NA	lightyellow
GS1_SS_19935_21568	NA	green3
GS1_SS_19940_21837	NA	oldlace
GS1_SS_19941_10086	NA	lightyellow
GS1_SS_19943_03151	NA	lightyellow
GS1_SS_19948_09994	NA	blue1
GS1_SS_19965_14522	NA	lightyellow
GS1_SS_19974_14939	NA	lightyellow
GS1_SS_19994_03368	NA	lightyellow
GS1_SS_20001_14565	NA	darkolivegreen
GS1_SS_20005_10122	NA	lightyellow
GS1_SS_20016_04334	NA	lightyellow
GS1_SS_20018_14411	NA	lightyellow
GS1_SS_20025_13472	NA	green3
GS1_SS_20026_19283	NA	lightyellow
GS1_SS_20037_03386	NA	darkseagreen4
GS1_SS_20039_16371	NA	green3
GS1_SS_20052_11289	NA	lightyellow
GS1_SS_20068_10354	NA	darkseagreen4
GS1_SS_20075_02432	NA	darkseagreen4
GS1_SS_20107_11190	NA	darkolivegreen
GS1_SS_20109_21825	NA	lightyellow
GS1_SS_20111_03589	NA	lightyellow
GS1_SS_20113_20733	NA	lightyellow
GS1_SS_20121_21683	NA	darkseagreen4
GS1_SS_20124_15888	NA	lightyellow
GS1_SS_20131_12507	NA	darkseagreen4
GS1_SS_20157_14564	NA	lightyellow
GS1_SS_20161_03766	NA	lightyellow
GS1_SS_20176_10310	NA	darkseagreen4
GS1_SS_20198_12809	NA	lightyellow
GS1_SS_20204_14968	NA	lightyellow
GS1_SS_20207_11481	NA	lightyellow
GS1_SS_20215_12139	NA	chocolate3
GS1_SS_20217_07074	NA	lightyellow
GS1_SS_20218_14529	NA	darkseagreen4
GS1_SS_20223_19178	NA	lightyellow
GS1_SS_20227_07885	NA	chocolate1
GS1_SS_20234_05842	NA	lightyellow
GS1_SS_20241_11177	NA	lightyellow
GS1_SS_20243_06994	NA	lightyellow
GS1_SS_20246_00899	NA	darkseagreen4
GS1_SS_20249_15006	NA	lightyellow
GS1_SS_20250_16409	NA	lightyellow
GS1_SS_20253_14195	NA	darkseagreen4
GS1_SS_20259_21669	NA	lightyellow
GS1_SS_20264_07914	NA	chocolate1
GS1_SS_20271_16487	NA	darkseagreen4
GS1_SS_20275_00516	NA	green3
GS1_SS_20285_01633	NA	lightyellow
GS1_SS_20304_14489	NA	lightyellow
GS1_SS_20305_09811	NA	darkseagreen4
GS1_SS_20328_08610	NA	green3
GS1_SS_20340_11872	NA	blue1
GS1_SS_20351_02737	NA	lightyellow
GS1_SS_20361_09400	NA	green3
GS1_SS_20363_19225	NA	darkseagreen4
GS1_SS_20365_15854	NA	green3
GS1_SS_20369_09077	NA	lightyellow
GS1_SS_20375_11506	NA	darkolivegreen
GS1_SS_20384_08724	NA	lightyellow
GS1_SS_20387_17780	NA	lightyellow
GS1_SS_20391_11590	NA	lightyellow
GS1_SS_20392_09558	NA	lightyellow
GS1_SS_20396_16135	NA	deepskyblue4
GS1_SS_20404_02424	NA	darkseagreen4
GS1_SS_20416_06620	NA	darkseagreen4
GS1_SS_20427_13157	NA	lightyellow
GS1_SS_20432_08284	NA	chocolate1
GS1_SS_20444_13061	NA	green3
GS1_SS_20464_19934	NA	lightyellow
GS1_SS_20473_17303	NA	lightskyblue3
GS1_SS_20475_12930	NA	lightyellow
GS1_SS_20486_10400	NA	lightyellow
GS1_SS_20499_17914	NA	green3
GS1_SS_20523_09708	NA	lightyellow
GS1_SS_20530_05723	NA	antiquewhite4
GS1_SS_20536_03632	NA	lightyellow
GS1_SS_20538_10803	NA	darkseagreen4
GS1_SS_20539_10112	NA	lightskyblue3
GS1_SS_20543_01182	NA	darkolivegreen
GS1_SS_20546_14771	NA	lightyellow
GS1_SS_20578_10954	NA	green3
GS1_SS_20582_14484	NA	lightyellow
GS1_SS_20584_00585	NA	green3
GS1_SS_20596_19817	NA	darkseagreen4
GS1_SS_20607_10899	NA	lightyellow
GS1_SS_20609_12191	NA	lightskyblue3
GS1_SS_20612_08405	NA	darkseagreen4
GS1_SS_20614_02562	NA	lightyellow
GS1_SS_20632_04953	NA	darkseagreen4
GS1_SS_20635_11380	NA	green3
GS1_SS_20644_02381	NA	antiquewhite4
GS1_SS_20656_20669	NA	darkseagreen4
GS1_SS_20661_19270	NA	lightyellow
GS1_SS_20666_07349	NA	deepskyblue4
GS1_SS_20672_01501	NA	darkseagreen4
GS1_SS_20675_19867	NA	blue1
GS1_SS_20686_06398	NA	green3
GS1_SS_20688_16137	NA	lightyellow
GS1_SS_20692_12177	NA	green3
GS1_SS_20696_01075	NA	lightyellow
GS1_SS_20701_12848	NA	lightyellow
GS1_SS_20703_12757	NA	lightyellow
GS1_SS_20714_09546	NA	lightyellow
GS1_SS_20729_18763	NA	lightyellow
GS1_SS_20773_20381	NA	darkseagreen4
GS1_SS_20774_01428	NA	green3
GS1_SS_20785_06110	NA	lightyellow
GS1_SS_20800_16176	NA	lightyellow
GS1_SS_20804_13775	NA	lightyellow
GS1_SS_20825_16504	NA	darkolivegreen
GS1_SS_20826_13221	NA	lightyellow
GS1_SS_20827_11658	NA	lightyellow
GS1_SS_20838_09212	NA	green3
GS1_SS_20851_03446	NA	lightyellow
GS1_SS_20866_19468	NA	lightyellow
GS1_SS_20873_13790	NA	lightyellow
GS1_SS_20880_05341	NA	darkseagreen4
GS1_SS_20886_09599	NA	lightyellow
GS1_SS_20896_06105	NA	lightyellow
GS1_SS_20904_19772	NA	lightyellow
GS1_SS_20914_01736	NA	darkseagreen4
GS1_SS_20929_04340	NA	lightyellow
GS1_SS_20930_20409	NA	blue1
GS1_SS_20932_06513	NA	lightyellow
GS1_SS_20936_11367	NA	lightskyblue3
GS1_SS_20937_05036	NA	darkseagreen4
GS1_SS_20946_16760	NA	lightyellow
GS1_SS_20958_14433	NA	lightyellow
GS1_SS_20960_09216	NA	darkseagreen4
GS1_SS_20966_15439	NA	lightyellow
GS1_SS_20969_18592	NA	lightskyblue3
GS1_SS_20974_19462	NA	lightyellow
GS1_SS_20989_08676	NA	lightyellow
GS1_SS_20990_11584	NA	lightyellow
GS1_SS_21000_12377	NA	chocolate1
GS1_SS_21002_14560	NA	lightyellow
GS1_SS_21006_16213	NA	lightskyblue3
GS1_SS_21010_11972	NA	lightskyblue3
GS1_SS_21012_21653	NA	lightyellow
GS1_SS_21028_10596	NA	lightyellow
GS1_SS_21031_20931	NA	darkseagreen4
GS1_SS_21069_17007	NA	darkseagreen4
GS1_SS_21070_12395	NA	deepskyblue
GS1_SS_21095_15355	NA	lightyellow
GS1_SS_21105_19778	NA	lightyellow
GS1_SS_21111_05265	NA	darkseagreen4
GS1_SS_21112_10389	NA	darkseagreen4
GS1_SS_21113_11215	NA	lightyellow
GS1_SS_21115_20628	NA	lightyellow
GS1_SS_21126_19332	NA	mediumpurple4
GS1_SS_21134_14242	NA	lightyellow
GS1_SS_21138_16019	NA	darkseagreen4
GS1_SS_21143_00443	NA	lightyellow
GS1_SS_21159_09685	NA	green3
GS1_SS_21167_18148	NA	green3
GS1_SS_21168_18055	NA	darkseagreen4
GS1_SS_21175_11485	NA	chocolate1
GS1_SS_21176_12627	NA	darkseagreen4
GS1_SS_21178_19151	NA	lightyellow
GS1_SS_21194_04558	NA	lightyellow
GS1_SS_21199_20863	NA	darkseagreen4
GS1_SS_21204_03206	NA	lightyellow
GS1_SS_21215_07800	NA	lightyellow
