ProbeName	ZT23a	ZT01a	ZT03a	ZT05a	ZT07a	ZT09a	ZT11a	ZT13a	ZT15a	ZT17a	ZT19a	ZT21a	ZT23b	ZT01b
GS1_SS_03083_02539	0.2059	0.3425	0.4705	0.389	-0.169	-0.0434	0.08995	0.0405	0.0497	0.28685	0.293	0.1445	0.16875	0.1905
GS1_SS_03087_06608	-0.00935	0.22175	0.12145	-0.2565	-0.081	-0.1785	-0.09625	-0.23392	-0.0865	-0.11155	0.191	0.0835	0.3525	0.10085
GS1_SS_03089_01583	0.05825	0.0567	0.0511	0.04155	-0.235	0.0292	0.1287	0.09445	0.0753	0.2825	-0.0874	0.01915	0.1435	0.259
GS1_SS_03090_15723	0.18	0.1813	0.158	0.10295	-0.12897585	-0.1995	-0.1605	-0.216	-0.19	-0.1255	0.205	0.034	0.09415	0.1164
GS1_SS_03092_08416	-0.10555	-0.13145	-0.197	-0.2835	-0.3045	-0.207	0.12965	0.197045	0.3005	0.0368	0.314	-0.00715	-0.0512	-0.0125
GS1_SS_03096_01158	0.23245	0.11955	0.0795	0.1569	0.22055	-0.10295	-0.40685	-0.1912	-0.16935	-0.3385	0.0997	-0.0025	0.13455	0.201
GS1_SS_03097_00896	0.12075	0.07245	-0.0255	0.068	-0.04595	-0.0261	-0.2085	-0.03795	-0.053305	-0.014	0.231	0.08415	0.13485	0.05105
GS1_SS_03098_21163	-0.109	0.0575	0.2875	0.0355	0.0161	0.305	0.0905	0.14293	0.10085	-0.01325	0.409	0.476	0.0538	0.07485
GS1_SS_03104_01161	0.4705	0.1747	0.6605	0.2595	-0.4925	-0.3935	-0.4605	-0.1755	-0.3	-0.2925	-0.164	0.017855	0.2305	-0.403
GS1_SS_03107_12004	0.04525	0.0315	-0.05202	0.1625	0.07735	0.2015	0.1369	0.1206	0.08375	0.272	-0.0396	0.26	-0.1437	0.20125
GS1_SS_03109_09510	0.4695	0.4415	-0.0477	0.1467	-0.487	-0.4335	-0.486	-0.14935	-0.1401	-0.118	0.0268	0.2755	0.2462	0.4185
GS1_SS_03110_08851	0.1586	0.047	0.076	-0.05245	-0.5945	0.144	0.0768	0.0875	-0.03845	0.31015	0.559	0.2945	0.0445	-0.1526
GS1_SS_03111_14241	0.0408	0.064795	-0.033	0.0765	0.242	-0.0215805	0.0548545	0.0076	0.04035	0.245	0.213	0.01335	0.14315	0.17575
GS1_SS_03113_02612	-0.0008	0.09555	0.06805	-0.112	-0.16725	0.03835	-0.0242	-0.1271	0.10155	-0.0925	0.159	-0.06476	-0.0604	-0.1603
GS1_SS_03115_11114	-0.1925	-0.331	-0.1422	0.313	0.296	0.565	0.15	0.1543	-0.1065	-0.3035	-0.217	-0.4475	-0.4155	-0.536
GS1_SS_03116_21248	0.029685	-0.073	-0.1595	-0.10785	0.1058	0.01605	0.192	0.0898	0.1502	0.1194	0.145	0.16635	0.00315	0.01275
GS1_SS_03117_10150	0.0373	0.1153	-0.10085	0.007	-0.07745	0.1915	0.015045	0.19515	0.09315	0.196945	0.271	0.2015	-0.047	-0.00345
GS1_SS_03118_03108	-0.1505	-0.1535	-0.09665	-0.0957	0.13585	0.13727	0.29265	0.16175	0.2635	0.14515	0.19	0.10005	-0.0703	0.019
GS1_SS_03119_05967	-0.064	-0.2747	-0.319	-0.07425	-0.3715	-0.1901	-0.05065	0.1735	-0.21035	-0.01205	-0.224	0.02365	-0.1035	0.0275
GS1_SS_03120_11468	0.366	0.3325	0.2745	0.092	0.102	-0.427	-0.059515	-0.09155	-0.2835	0.129485	-0.111	0.1915	0.11845	0.18785
GS1_SS_03123_01911	-0.09095	-0.0868	-0.024435	-0.223	-0.05855	0.14255	0.0777	0.0604	0.02085	-0.1013	0.0275	0.01105	0.05565	0.1155
GS1_SS_03124_04961	0.02755	0.1835	0.17775	0.007	-0.0638	0.252	0.0853	-0.1755	-0.15905	-0.1022	-0.303	0.10915	0.166	0.1555
GS1_SS_03125_06381	-0.187	-0.0367	0.0424	0.04255	0.00765	0.2575	0.1435	0.0067	-0.0272	0.0481	0.0183	-0.147	-0.05645	-0.1194
GS1_SS_03126_09687	0.192	0.142	0.111	-0.1329	-0.2795	-0.299	-0.1445	-0.141	-0.277	0.1275	0.0971	0.3095	0.1946	0.162
GS1_SS_03127_03549	0.1895	0.3375	0.09685	0.0865	-0.326	-0.364	-0.1945	0.3485	0.349	0.0595	0.314	0.2555	0.17555	0.301
GS1_SS_03128_16546	0.3005	0.4875	0.3435	0.039	-0.234	-0.3075	-0.1065	-0.027315	0.1697	0.135	0.688	0.584	0.3995	0.095
GS1_SS_03133_00292	0.2005	0.2863	0.677	0.074475	-0.449	-0.2905	-0.451	-0.416	-0.461	-0.4005	0.293	0.3065	-0.0379	-0.067
GS1_SS_03135_09434	0.06365	-0.08115	-0.192	-0.321	-0.06575	-0.11745	0.053	0.050245	0.14885	0.098	0.00281	-0.0625	-0.0835	-0.1045
GS1_SS_03136_17014	-0.2085	0.1277	0.18135	0.29315	-0.34795	-0.38335	-0.0746	-0.033035	-0.2435	-0.06785	0.324	0.0903	-0.14435	-0.1317
GS1_SS_03138_02123	-0.04645	-0.1359	-0.24	-0.13375	-0.1505	-0.0917	0.004	0.24215	0.278	0.3585	0.216	-0.0149	-0.0525	0.0343
GS1_SS_03140_14874	0.0075	0.1557	-0.01925	-0.0656	-0.06215	-0.10185	0.09722	0.0382	0.05554	0.0095	0.0398	0.0186	0.15775	0.1474
GS1_SS_03142_12655	0.275	0.224	0.08125	0.1751	0.0055	-0.3145	-0.2169	0.2327	0.04305	-0.1304	-0.101	0.04765	0.1192	0.0494
GS1_SS_03145_03080	-0.3895	-0.4635	-0.415	0.0848	0.7275	0.3	0.133	0.1336	0.244	-0.1475	-0.207	-0.15565	-0.4495	-0.35515
GS1_SS_03146_04416	0.05735	0.291	0.1162	-0.127	-0.011	-0.2565	0.038175	-0.139	0.12658	0.122175	0.318	0.2025	0.1614	0.2096
GS1_SS_03147_17552	-0.262	-0.0335	-0.23002	-0.01505	0.246	0.09825	0.1225	0.0704	-0.049	0.045	0.14	-0.0545	-0.027	-0.0123
GS1_SS_03150_14358	-0.11615	-0.1126	-0.0552	0.167	0.2275	0.197	0.1316	0.10235	0.0735	-0.0634	-0.0594	-0.2155	-0.0698	0.03065
GS1_SS_03152_20044	0.0105	-0.1459	-0.1195	0.07055	0.12457	0.4195	-0.099	0.044	0.1306	0.1425	0.0681	-0.05605	-0.067	-0.0593
GS1_SS_03153_16833	0.1445	0.3415	0.111095	-0.1273	-0.347	-0.323	-0.09395	-0.285	-0.1091	-0.03495	-0.152	0.16595	0.166	0.187
GS1_SS_03154_08454	-0.0565	0.04	0.118	0.1196	-0.0792	-0.183705	0.1755	-0.02545	0.0973	0.303	0.259	0.12125	0.2	0.2885
GS1_SS_03157_15713	-0.0325	-0.20025	-0.02445	-0.148	0.0004	0.4275	0.20495	0.3385	0.28075	0.14995	0.323	-0.1202	-0.2195	-0.3335
GS1_SS_03158_01880	0.1154	0.0539	0.05875	-0.182	0.07795	-0.127325	-0.0095	-0.3045	-0.0774	0.2005	0.005	0.03245	0.0831	0.0131
GS1_SS_03159_09474	-0.11365	-0.05155	-0.06155	-0.07255	-0.040675	-0.02829	0.06635	-0.02875	0.1035	-0.1061	0.119	-0.03175	0.05135	0.01
GS1_SS_03162_11784	0.1105	0.08945	-0.0717	0.0595	-0.17095	-0.449	-0.0265	-0.1716	0.0265	0.332	-0.0197	0.1237	0.127235	0.147
GS1_SS_03163_09981	0.07165	0.010085	0.0841	0.1725	0.01615	-0.0777	-0.002275	0.05475	0.166205	-0.111325	0.134	-0.0593	-0.0008	0.0053
GS1_SS_03164_11963	0.2645	0.201	0.2355	0.08521	-0.06225	-0.02269	-0.017	-0.0645	-0.000445	0.047005	0.183	0.02975	0.223	0.233
GS1_SS_03166_09562	-0.07025	-0.0418	0.05653	0.1345	0.1571	0.328	0.0289	0.015	0.05705	-0.06245	-0.131	-0.0363	-0.07605	-0.1094
GS1_SS_03168_01783	0.115615	0.1295	-0.038	0.013	-0.1659	-0.25	-0.10375	-0.0371	-0.047	-0.01995	0.21	0.11955	0.08105	0.06845
GS1_SS_03170_08424	0.3485	0.5555	0.5225	0.2362	-0.41	-0.2575	-0.5475	-0.6835	-0.4265	-0.1592	0.316	0.3865	0.241	0.368
GS1_SS_03171_13199	-0.09945	-0.1545	-0.02895	-0.05415	0.0799	0.2745	0.0105	-0.022	0.1276	0.10565	0.14	0.02385	0.11255	0.07
GS1_SS_03172_18870	0.183	0.12375	0.11405	0.035	-0.16275	0.021225	0.062	-0.00825	0.0508	0.194	0.183	0.15065	0.009	0.0566
GS1_SS_03174_13549	-0.0012	0.044	0.11015	0.00595	-0.0456	-0.167	-0.0195	0.02915	0.3575	0.2065	0.122	0.09495	-0.03455	0.09385
GS1_SS_03178_05437	-0.165	-0.2005	-0.1885	-0.0234	0.16055	0.206	0.07195	0.02335	0.10755	0.09395	0.181	-0.07245	0.0785	-0.079095
GS1_SS_03180_11065	0.0473	-0.0412	-0.0587	0.10135	0.1345	-0.00265	-0.0621	0.0079	0.06205	0.05535	0.0948	0.0698	-0.0409	-0.02235
GS1_SS_03181_10593	-0.0169	-0.24855	-0.2195	-0.06335	0.1499	-0.0054	0.02995	0.0205	-0.08655	-0.02985	0.192	0.0641	0.013	-0.078
GS1_SS_03185_18026	0.226	-0.0885	-0.23	0.01	0.23	-0.3545	-0.355	0.145	0.14	-0.365	-1.39	-0.195	0.649445	0.51
GS1_SS_03186_17681	0.628	0.565	0.845	0.244	-0.633	-0.767	-0.4025	-0.5865	-1.03	-0.189191	0.542	0.2515	0.247	0.19215
GS1_SS_03187_06138	0.08471	0.10732	-0.057	-0.14445	-0.226	-0.08352	0.11395	0.3665	0.1335	0.189	-0.0759	-0.0987	-0.05885	-0.0355
GS1_SS_03188_01697	-0.5685	-0.7505	-0.5965	-0.218	0.674	0.7615	0.2075	0.2335	0.246	-0.2485	-0.302	-0.349	-0.41	-0.4595
GS1_SS_03190_19788	0.2585	0.264	0.2425	-0.06105	-0.11015	-0.385	0.00295	-0.0007	-0.0120825	0.2207	0.0397	0.1412	0.1365	0.201
GS1_SS_03192_03325	0.14805	-0.10145	-0.1845	0.057	0.144	0.1106	-0.022	-0.01896	-0.09845	-0.015	0.135	0.023	0.198	-0.060755
GS1_SS_03193_11496	-0.09555	-0.09615	0.0405	0.09505	-0.0814	0.1805	-0.01895	0.0492	0.02265	0.0449	0.125	-0.04875	0.1775	0.14765
GS1_SS_03195_08289	-0.285	-0.1771	-0.377	-0.18245	-0.1825	-0.01035	0.331	0.7995	0.412	0.329	-0.218	-0.197	-0.06995	0.04935
GS1_SS_03197_08978	-0.09655	-0.14095	-0.0624	0.0593	-0.08466	0.231	-0.06565	-0.154	0.0447	-0.1334	0.0149	0.056175	0.033	-0.065185
GS1_SS_03201_21192	0.19	0.2015	0.02945	-0.14595	-0.2615	-0.3065	-0.258	-0.249	-0.06015	0.226	0.0668	0.2655	0.296	0.3835
GS1_SS_03204_01802	-0.0584	0.024	-0.06585	0.0169	-0.00425	0.2825	0.176	0.24	0.1493	0.0595	-0.122	-0.1695	-0.12625	-0.02305
GS1_SS_03206_04746	0.1736	0.466	-0.02688	0.04555	-0.322	-0.104	-0.2365	-0.0169	0.26	0.18	0.4	0.3455	0.313	-0.13745
GS1_SS_03209_12288	0.705	0.744	0.6705	0.3905	-0.9215	-1.455	-1.04	-1.315	-1.16	-0.446	-0.242	0.2375	0.4085	0.5465
GS1_SS_03211_05670	-0.0633	-0.0462	-0.0901	-0.0801	0.02945	-0.089835	-0.12835	-0.273	-0.224	-0.1334	0.117	0.0345	-0.032	0
GS1_SS_03214_08723	-0.371	-0.1495	-0.35005	-0.058	0.4335	0.415	0.216	0.342	0.3835	-0.2125	0.0909	0.0621	-0.282	-0.3405
GS1_SS_03215_19858	0.09915	0.07025	-0.13485	-0.16205	-0.28	-0.218	-0.02355	-0.0565	-0.07859	-0.1485	0.0433	0.1017	0.14875	0.159
GS1_SS_03216_12426	-0.1735	0.1025	-0.1813	0.041	0.0344	-0.2885	-0.4245	0.1865	-0.1735	-0.5075	0.0971	0.378	0.185	0.23065
GS1_SS_03219_18444	0.17975	0.0429	0.2	0.301	-0.0204	0.16655	0.06305	0.0295	0.14625	0.2495	0.266	0.1203	0.133	0.04
GS1_SS_03222_16615	0.226	0.0445	-0.05455	0.021035	0.02015	-0.12925	-0.0746	-0.1105	-0.0886	-0.0148	0.0483	-0.00565	0.09965	0.2335
GS1_SS_03226_12167	0.00455	0.1785	-0.0344	-0.013	-0.1399	-0.143	0.01565	0.09835	0.259	0.11475	0.278	0.32	0.079625	0.0599
GS1_SS_03228_16743	-0.0193	0.1013	0.224	0.2245	0.278	0.3725	-0.1699	-0.23645	-0.2215	-0.17265	-0.327	-0.08535	-0.137392	-0.00475
GS1_SS_03231_05022	-0.11335	0.448275	-0.047	0.124	-0.5475	-0.024	-0.08055	-0.521	0.1556	0.28195	0.232	0.2926	0.619	0.7905
GS1_SS_03232_13171	0.21735	0.413	0.082405	0.1985	-0.2815	-0.0678	-0.1614	-0.12867	-0.1701	0.1661	0.0714	0.1222	0.2805	0.3185
GS1_SS_03236_07198	-0.0672	-0.1062	-0.1827	-0.207	-0.0828	0.157	-0.0331	0.103	0.255	0.0675	0.144	-0.013	-0.02617	0.06325
GS1_SS_03237_13895	-0.116	-0.167	-0.2605	-0.1945	0.2645	0.4055	0.13265	-0.0325	0.054075	-0.05535	-0.079	-0.1084	-0.0155	-0.0116
GS1_SS_03238_02452	0.19155	0.32145	0.0634	0.00945	-0.323	-0.0854	-0.07375	-0.111	0.004085	0.09225	0.365	0.2355	0.238	0.256
GS1_SS_03239_12940	0.2565	0.3195	0.1295	-0.1815	-0.2504	-0.6375	-0.215	-0.383	-0.248	-0.1	-0.118	0.1142	0.2006	0.1597
GS1_SS_03243_11194	-0.0346	-0.11555	-0.2995	-0.05575	-0.06795	-0.158	-0.11115	-0.0337	-0.0175	-0.00015	0.0534	-0.1373	0.0621	0.187
GS1_SS_03246_19667	-0.1175	-0.177	-0.3675	-0.26475	0.0999	0.02365	-0.0176	0.0474	0.19475	-0.0638	0.221	-0.086375	-0.083897	-0.091
GS1_SS_03249_04712	-0.4223	-0.009	-0.4875	0.10465	0.0955	-0.1105	0.15075	-0.2158	0.4725	0.3005	-0.27	-0.14235	0.05	0.177
GS1_SS_03250_07719	-0.157	-0.152	-0.317	-0.326	-0.08625	0.01822	0.020465	0.381	0.299	0.076465	-0.0216	-0.228	-0.234	-0.311
GS1_SS_03251_11448	-0.088	-0.141	-0.0568	0.024	0.0672	0.0365	-0.0595	0.0481	-0.052	-0.1984	0.21	0.0525	0.0135	0.0868
GS1_SS_03252_17248	-0.0505	0.018	-0.03045	0.0195	-0.04855	-0.0624	0.11345	0.0985	0.0896	0.02675	0.344	-0.0325	-0.01845	0.0745
GS1_SS_03254_04826	0.3165	0.241	0.15401	0.1275	-0.232	-0.18715	0.1418	0.15895	0.2775	0.341	0.355	0.2345	0.0888	0.0475
GS1_SS_03255_07840	0.05505	0.23315	0.0637	-0.0295	-0.4005	-0.344	-0.181	-0.3625	-0.1672	0.05685	-0.301	0.09109	0.266	0.259
GS1_SS_03256_00272	-0.1971	-0.040875	0.0725	-0.0625	0.16635	0.05015	-0.00095	-0.1207425	-0.0770375	0.10235	-0.00043	-0.1789	-0.01339	-0.015295
GS1_SS_03257_04078	-0.1885	-0.3015	-0.22275	0.067	0.1534	0.3595	-0.0431	-0.0303	-0.10358	-0.216	-0.37	-0.3685	-0.2115	-0.0532
GS1_SS_03259_08864	0.2745	0.193	0.12605	0.271	-0.6085	-0.1275	-0.23045	-0.3725	-0.289	-0.21745	-0.0865	-0.0505	0.08245	0.0687
GS1_SS_03260_05252	0.1113	-0.006	-0.019815	-0.09435	-0.3055	0.08115	0.11645	0.202	0.13845	0.241	-0.0572	0.0266	-0.01085	0.1315
GS1_SS_03263_13448	0.11875	0.116	-0.04045	0.0347	-0.10395	0.0165	-0.01055	0.08225	0.09	0.1576	0.235	0.268	0.1209135	0.2545
GS1_SS_03267_13795	0.1569	-0.0317	0.06005	0.020785	0.1625	0.2835	-0.0135	0.0889	0.184	-0.049	0.131	-0.029	-0.0821	-0.0473
GS1_SS_03268_18427	-0.678	-0.855	-0.7025	-0.5555	-0.711	0.76	0.638	1.1135	0.626	0.132	-0.191	-0.467	-0.698	-0.8455
GS1_SS_03269_20795	0.05205	0.03015	0.08845	-0.154	-0.062	-0.355	0.056	0.468	-0.02155	-0.219	-0.0265	-0.1265	-0.0425	-0.0051
GS1_SS_03272_03345	0.0359	0.2255	0.3865	0.176	-0.0439	0.0737	0.0155	-0.143	0.032	0.09385	0.0992	0.0325	-0.0455	0.13605
GS1_SS_03273_13005	0.1165	0.229	0.0275	0.01235	-0.0705	0.0469	0.00335	0.01085	0.2035	0.101	0.111	0.054455	0.1375	0.365
GS1_SS_03274_15357	-0.14645	-0.024	-0.343	-0.0369	-0.2105	0.13405	0.023	0.1155	-0.1312	0.02945	0.00312	0.052	0.0125	0.0015
GS1_SS_03276_04008	0.4235	0.255	0.3565	-0.22085	-0.32705	-0.2545	-0.867	-0.36415	0.371	-0.881	-0.032	0.2655	0.744	-0.035
GS1_SS_03277_13977	-0.0834	-0.144	-0.3	-0.2315	0.06215	0.23	0.2215	0.1905	0.2355	0.2955	-0.0291	0.02525	-0.094935	-0.0415
GS1_SS_03278_06650	-0.2365	-0.167	-0.2145	0.399	0.453	0.474	-0.0465	-0.286	0.0761	-0.1115	-0.311	-0.1451	-0.088	0.0355
GS1_SS_03280_09379	-0.05935	-0.0085	-0.071835	-0.12425	-0.09745	-0.122	0.019	0.1665	0.1845	0.1427	-0.077	0.1265	0.1045	0.10235
GS1_SS_03281_18732	0.043	-0.059	-0.1889	-0.23625	0.1473	-0.4075	0.0745	0.283	0.325	0.10245	0.519	0.00285	0.03985	0.06505
GS1_SS_03283_11459	-0.052	0.0412	-0.01575	0.037	0.10155	0.2375	0.04565	-0.0399	-0.023	0.09885	0.194	0.1755	0.02635	-0.0516
GS1_SS_03287_20334	-0.2405	-0.2275	-0.07265	0.17835	0.1186	0.12	-0.07475	-0.08245	-0.127415	-0.0852	-0.0964	-0.1716	0.05775	0.1771
GS1_SS_03296_12670	0.2995	0.341	0.3215	0.363	-0.297	-0.24	-0.10595	-0.09075	0.00615	0.0186	0.127	-0.043	0.18	0.192
GS1_SS_03297_11815	0.2275	0.2585	0.129	-0.14515	-0.194	-0.209	-0.01145	0.236	0.26	0.06955	0.0598	-0.3385	-0.1318	-0.0525
GS1_SS_03301_03161	0.03195	-0.0475	-0.144445	-0.05365	-0.09205	0.06405	0.0279	-0.085	0.1545	-0.132	0.0394	0.0155	-0.0065	0.051965
GS1_SS_03303_20620	0.1825	0.0747	0.2935	-0.1833	-0.1385	-0.089	0.1672	0.01825	0.355	0.1209	0.142	0.141	0.1095	0.1925
GS1_SS_03306_16446	0.0868	0.07785	-0.1836	-0.185	-0.04215	0	-0.092185	-0.02208	0.08975	-0.252	0.14	0.30043	-0.0005	-0.0495
GS1_SS_03308_11595	0.1905	0.08465	0.0188	-0.1925	-0.214	-0.339	-0.0067	-0.09935	-0.0082	-0.0652	0.136	-0.0262	0.01756	0.06571
GS1_SS_03310_13275	0.281	0.1275	-0.0858	-0.0335	0.05185	-0.06665	0.0333	0.1175	0.1645	0.0205	0.407	0.1609	-0.09415	-0.15355
GS1_SS_03311_11546	-0.081	0.8315	0.05305	0.632	-0.1635	0.0785	-0.0915	0.2495	0.01	-0.01	0.395	0.6905	-0.0295	-1.0915
GS1_SS_03315_05170	0.0007	-0.1114	-0.277	-0.09865	0.081625	0.12925	0.2055	0.3255	0.3705	0.07205	0.126	-0.10765	-0.237	-0.15575
GS1_SS_03316_09435	0.049	0.02855	0.0135	-0.092125	-0.1561	-0.2885	0.02925	-0.01605	-0.10325	-0.0171	0.266	-0.01465	0.1269	0.1382
GS1_SS_03320_06856	0.19689	0.0255	-0.06945	0.0423355	-0.0702	-0.391	0.0075	0.2055	0.2185	0.249	0.174	-0.071	0.2285	0.209
GS1_SS_03323_18853	-0.03773	0.1	-0.0132	-0.22145	-0.4295	-0.1535	0.0942	-0.07615	0.0014	0.10125	-0.0922	-0.1407	0.092	0.1453
GS1_SS_03325_09833	0.0205	0.2265	0.1072	-0.14585	-0.126	0.268	-0.0485	0.034	0.2445	0.3565	0.316	0.261	-0.00875	0.1232
GS1_SS_03328_11573	-0.171405	0.181	-0.0355	0.3345	-0.016395	-0.0534	0.16596	-0.0401	0.038775	0.271	-0.0262	-0.014	0.166	0.341
GS1_SS_03329_03895	-0.033	-0.06579	0.0813425	0.01625	0.06555	0.3185	0.067	0.242	0.30955	0.1055	0.0231	-0.1444	-0.0055	0.1331
GS1_SS_03330_16716	-0.2365	-0.1885	-0.323	-0.266	-0.02985	-0.14845	0.0321	0.09125	0.01275	-0.0857	-0.131	-0.13955	-0.04495	-0.1695
GS1_SS_03332_00251	-0.12725	-0.07614	0.13815	0.0177	0.1211	0.17985	0.132465	0.1039	0.23955	-0.056035	0.124	-0.1225	0.0652	0.08065
GS1_SS_03336_12295	-0.2	-0.265	0.0155	-0.059	0.401	0.1172	0.25105	0.17495	0.2177	-0.14745	0.31	-0.2325	-0.0175	0.0964
GS1_SS_03338_15218	0.375	0.3365	0.4525	0.35	-0.5255	-0.4355	-0.167	-0.2125	0.0941	0.215	0.253	0.1221	0.2325	0.272
GS1_SS_03343_11640	-0.0156	0.14675	0.12155	-0.254	-0.16365	-0.592	-0.0625	-0.308	-0.0603	0.063	-0.0198	0.0195	0.2135	0.3605
GS1_SS_03344_03674	-0.229	-0.316	-0.46165	-0.103	0.24335	0.6785	0.4285	0.22025	0.045	0.2845	-0.497	-0.5385	-0.0895	0.05595
GS1_SS_03348_21436	-0.11219	0.04745	0.006965	-0.0511	0.048	0.0495	0.02335	0.05238	-0.026	0.1166	0.262	0.192	-0.077	-0.0527
GS1_SS_03351_04318	-0.242	-0.04955	-0.19	-0.128	0.07645	-0.2275	-0.0753	-0.308	-0.16275	-0.11065	-0.239	-0.1817	-0.01585	-0.004
GS1_SS_03354_13821	0.0546	-0.00265	-0.04265	0.00255	-0.0232	0.06215	-0.005353	-0.0221285	0.153	-0.03765	0.0336	-0.03145	0.0115	0.07485
GS1_SS_03357_18236	-0.0637	0.0848	0.17	-0.107	-0.0085	-0.024115	-0.10105	-0.06875	-0.256	-0.08355	-0.201	0.0827	-0.02155	-0.018075
GS1_SS_03361_10579	0.27985	0.2806	-0.198	0.0655	-0.1026	0.10085	0.0849	0.21185	0.1925	0.1665	0.0546	0.29	0.10335	0.076
GS1_SS_03362_16159	0.22625	0.0525	0.224	0.1928	0.1357	0.11425	0.12055	0.2675	0.1106	0.11755	0.344	0.194	0.0725	0.02675
GS1_SS_03363_00710	0.02155	-0.06045	-0.05285	-0.06245	0.05115	0.258	0.0855	0.0485	0.08395	-0.197	0.111	-0.0678	-0.0704	-0.041602
GS1_SS_03365_04750	0.1895	0.2045	0.2195	-0.0657	-0.0047	-0.0955	0.12265	-0.231	0.399	0.04075	0.252	0.05535	-0.069	0.0443
GS1_SS_03366_16375	0.2415	0.3428	-0.1817	-0.3855	-0.17305	-0.6025	0.091	0.198	-0.02	0.093	-0.616	-0.3945	-0.0596	-0.1277
GS1_SS_03370_09627	0.1032	0.188	0.1461	0.00634	-0.1037	-0.03665	-0.0635	-0.120165	0.00345	0.08615	0.0688	0.1048	0.02605	0.06235
GS1_SS_03372_18076	0.190045	0.08805	0.01751	-0.0848	-0.0574	-0.05985	0.0145	0.1795	0.1915	-0.0125	0.463	0.2985	-0.2485	-0.121
GS1_SS_03374_12514	0.14895	0.0464	0.0035	0.2315	0.1292	-0.145	-0.1655	-0.08615	-0.15845	-0.2515	-0.124	-0.0413	0.12305	0.12865
GS1_SS_03377_07526	-0.1995	0.9745	-0.0903	0.19	-0.5715	0.187	0.1725	0.25939	0.381	0.4855	0.639	-0.0085	0.0585	0.881
GS1_SS_03383_10047	0.0169	0.1675	-0.0435	-0.04915	0.0045	0.01805	-0.09815	-0.0209	-0.0676	-0.0771	0.147	0.094	-0.163	-0.07225
GS1_SS_03386_13268	-0.3742	-0.4105	-0.463	-0.12495	0.2295	0.353	0.2551	0.423	0.3375	-0.01435	0.157	-0.0973	-0.11645	-0.016
GS1_SS_03390_18333	0.32335	0.17219	0.401	-0.022	-0.382	-0.2485	-0.1463465	-0.293	-0.22495	-0.364	0.389	0.382	-0.1569	-0.2661
GS1_SS_03396_09338	0.419	0.388	0.5194	-0.002	-0.6345	-0.137535	-0.2405	0.069	-0.12845	-0.0941	0.503	0.254915	0.4135	0.435
GS1_SS_03398_14323	0.1486	0.1093	-0.1105	-0.08232	-0.11655	0.01575	0.1377	0.07835	-0.047	0.238	-0.146	0.14325	0.06975	0.3775
GS1_SS_03399_09656	0.04585	0.04315	-0.019	0.04615	0.15425	0.217	0.0774	-0.09115	0.1605	0.06295	-0.101	-0.08345	-0.041615	0.021735
GS1_SS_03400_01348	-0.02285	-0.01135	0.0547	0.0377	0.0589	0.251	-0.01395	0.05655	0.0261	-0.01785	0.115	-0.03645	-0.024	-0.0529
GS1_SS_03403_01467	-0.4515	-0.2841	-0.17826	-0.1756	0.19575	-0.0668	0.171	0.271	0.23	-0.236	0.0709	0.032	-0.13935	-0.1171
GS1_SS_03406_00367	0.1358	0.09705	-0.12885	-0.01901	-0.1815	0.0229	-0.0565	0.0481	0.11705	0.1545	-0.0756	0.1725	0.03765	0.267
GS1_SS_03409_10078	-0.421	-0.288	-0.3875	-0.1018	0.15245	0.4975	0.3035	0.315	0.2945	0.09155	0.14	-0.1123	-0.02425	0.11405
GS1_SS_03410_12102	-0.213	-0.4325	0.002	-0.2685	0.1264	-0.0636	0.06015	-0.19315	0.1275	-0.01635	0.358	-0.2285	-0.0985	-0.11225
GS1_SS_03411_11137	0.19635	0.23	-0.0486	-0.1445	-0.10525	-0.3565	-0.133935	0.0804	-0.0245	0.052815	0.0994	0.343	0.068	0.0655
GS1_SS_03412_17442	-0.111	-0.9325	-0.21625	0.0595	-0.2855	0.4735	0.04985	-0.082	0.04707	0.29955	-0.453	-0.0345	-0.1105	0.1235
GS1_SS_03415_10408	0.28095	0.1406	0.1985	0.11795	0.0485	-0.01211	-0.0175	0.15785	-0.0442	-0.282	0.0691	0.19575	0.083825	0.12395
GS1_SS_03416_21297	-0.0744	-0.045	-0.1199	0.02525	-0.0415	0.097	-0.0525	-0.09295	-0.1075	-0.0295	-0.224	0.046	0.0205	0.05445
GS1_SS_03417_04884	-0.1281	-0.053	-0.10455	0.097	0.1845	-0.06395	0.09445	-0.02075	-0.1565	-0.21955	-0.371	-0.26115	0.0025	0.08918
GS1_SS_03419_15402	0.22125	0.2115	-0.02575	-0.181	-0.11065	-0.17405	-0.1285	0.0375	-0.019045	-0.136	0.209	0.2825	-0.006	0.2155
GS1_SS_03423_02148	0.173	0.10115	0.02795	0.23255	-0.10855	0.18	0.04025	0.0842	0.15445	0.2765	0.132	0.22495	0.005	0.1505
GS1_SS_03426_18775	0.3335	0.2775	0.2067	0.11565	-0.19125	-0.56	-0.31255	-0.2375	-0.155845	-0.10155	-0.173	-0.05785	-0.005	0.0834
GS1_SS_03429_05731	0.166	0.082	-0.173	-0.1635	0.0758	-0.00315	-0.0185	-0.0125	0.1334	0.0095	0.0286	0.37535	-0.04845	0.1747
GS1_SS_03430_04742	0.0749	0.19805	0.1	0.071	-0.328	-0.462	-0.189185	-0.045295	-0.10025	-0.043485	0.458	0.15765	0.0297	0.0878
